"","Source","State","County","Year","Sector","Industry","Establishments","Employment","Wages","GDP","state","rgn_name","rgn_id"
"1012","ENOW","Maine","York",2006,"Ship & Boat Building","All Industries",6,4220,340780182,380816000,"Maine","Maine",7
"1013","ENOW","Maine","York",2006,"Tourism & Recreation","All Industries",523,6138,122708428,286751000,"Maine","Maine",7
"1014","ENOW","Maine","York",2006,"Transportation","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1015","ENOW","Maine","York",2006,"All Ocean Sectors","All Industries",559,10406,464395216,663818000,"Maine","Maine",7
"1016","ENOW","Maine","All Maine counties",2005,"Construction","All Industries",29,193,9692127,20627000,"Maine","Maine",7
"1017","ENOW","Maine","All Maine counties",2005,"Living Resources","All Industries",396,1742,59007051,179290000,"Maine","Maine",7
"1018","ENOW","Maine","All Maine counties",2005,"Minerals","All Industries",20,64,2491187,7546000,"Maine","Maine",7
"1019","ENOW","Maine","All Maine counties",2005,"Ship & Boat Building","All Industries",98,11387,746200940,695386000,"Maine","Maine",7
"1020","ENOW","Maine","All Maine counties",2005,"Tourism & Recreation","All Industries",2138,27008,518693302,1111342000,"Maine","Maine",7
"1021","ENOW","Maine","All Maine counties",2005,"Transportation","All Industries",76,2024,79893067,126374000,"Maine","Maine",7
"1022","ENOW","Maine","All Maine counties",2005,"All Ocean Sectors","All Industries",2757,42419,1415977673,2140566000,"Maine","Maine",7
"1023","ENOW","Maine","Cumberland",2005,"Construction","All Industries",11,117,5710928,12804000,"Maine","Maine",7
"1024","ENOW","Maine","Cumberland",2005,"Living Resources","All Industries",74,205,4907168,12773000,"Maine","Maine",7
"1025","ENOW","Maine","Cumberland",2005,"Minerals","All Industries",3,4,258519,NA,"Maine","Maine",7
"1026","ENOW","Maine","Cumberland",2005,"Ship & Boat Building","All Industries",12,212,7837838,8278000,"Maine","Maine",7
"1027","ENOW","Maine","Cumberland",2005,"Tourism & Recreation","All Industries",676,11337,210626322,475771000,"Maine","Maine",7
"1028","ENOW","Maine","Cumberland",2005,"Transportation","All Industries",33,1197,40561692,64556000,"Maine","Maine",7
"1029","ENOW","Maine","Cumberland",2005,"All Ocean Sectors","All Industries",813,12811,265441833,598063000,"Maine","Maine",7
"1030","ENOW","Maine","Hancock",2005,"Construction","All Industries",4,7,247944,556000,"Maine","Maine",7
"1031","ENOW","Maine","Hancock",2005,"Living Resources","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1032","ENOW","Maine","Hancock",2005,"Minerals","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1033","ENOW","Maine","Hancock",2005,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1034","ENOW","Maine","Hancock",2005,"Tourism & Recreation","All Industries",316,2832,57145711,145277000,"Maine","Maine",7
"1035","ENOW","Maine","Hancock",2005,"Transportation","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1036","ENOW","Maine","Hancock",2005,"All Ocean Sectors","All Industries",415,3902,99638073,202088000,"Maine","Maine",7
"1037","ENOW","Maine","Knox",2005,"Construction","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1038","ENOW","Maine","Knox",2005,"Living Resources","All Industries",79,35,898942,1904000,"Maine","Maine",7
"1039","ENOW","Maine","Knox",2005,"Minerals","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1040","ENOW","Maine","Knox",2005,"Ship & Boat Building","All Industries",13,229,8283196,8748000,"Maine","Maine",7
"1041","ENOW","Maine","Knox",2005,"Tourism & Recreation","All Industries",162,1756,33712103,71034000,"Maine","Maine",7
"1042","ENOW","Maine","Knox",2005,"Transportation","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1043","ENOW","Maine","Knox",2005,"All Ocean Sectors","All Industries",267,2364,64468860,156612000,"Maine","Maine",7
"1044","ENOW","Maine","Lincoln",2005,"Construction","All Industries",3,9,372503,835000,"Maine","Maine",7
"1045","ENOW","Maine","Lincoln",2005,"Living Resources","All Industries",88,96,2253819,6114000,"Maine","Maine",7
"1046","ENOW","Maine","Lincoln",2005,"Minerals","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1047","ENOW","Maine","Lincoln",2005,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1048","ENOW","Maine","Lincoln",2005,"Tourism & Recreation","All Industries",181,1305,28205640,62691000,"Maine","Maine",7
"1049","ENOW","Maine","Lincoln",2005,"Transportation","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1050","ENOW","Maine","Lincoln",2005,"All Ocean Sectors","All Industries",297,1752,46054054,94270000,"Maine","Maine",7
"1051","ENOW","Maine","Sagadahoc",2005,"Construction","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1052","ENOW","Maine","Sagadahoc",2005,"Living Resources","All Industries",6,16,373678,923000,"Maine","Maine",7
"1053","ENOW","Maine","Sagadahoc",2005,"Minerals","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1054","ENOW","Maine","Sagadahoc",2005,"Ship & Boat Building","All Industries",3,168,14909518,15747000,"Maine","Maine",7
"1055","ENOW","Maine","Sagadahoc",2005,"Tourism & Recreation","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1056","ENOW","Maine","Sagadahoc",2005,"Transportation","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1057","ENOW","Maine","Sagadahoc",2005,"All Ocean Sectors","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1058","ENOW","Maine","Waldo",2005,"Construction","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1059","ENOW","Maine","Waldo",2005,"Living Resources","All Industries",6,31,694477,1471000,"Maine","Maine",7
"1060","ENOW","Maine","Waldo",2005,"Minerals","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1061","ENOW","Maine","Waldo",2005,"Ship & Boat Building","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1062","ENOW","Maine","Waldo",2005,"Tourism & Recreation","All Industries",74,774,13203290,28349000,"Maine","Maine",7
"1063","ENOW","Maine","Waldo",2005,"Transportation","All Industries",7,33,2446533,4206000,"Maine","Maine",7
"1064","ENOW","Maine","Waldo",2005,"All Ocean Sectors","All Industries",97,971,20799060,43057000,"Maine","Maine",7
"1065","ENOW","Maine","Washington",2005,"Construction","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1066","ENOW","Maine","Washington",2005,"Living Resources","All Industries",32,46,908343,1923000,"Maine","Maine",7
"1067","ENOW","Maine","Washington",2005,"Minerals","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1068","ENOW","Maine","Washington",2005,"Ship & Boat Building","All Industries",5,47,1367803,1444000,"Maine","Maine",7
"1069","ENOW","Maine","Washington",2005,"Tourism & Recreation","All Industries",86,649,7665100,17913000,"Maine","Maine",7
"1070","ENOW","Maine","Washington",2005,"Transportation","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1071","ENOW","Maine","Washington",2005,"All Ocean Sectors","All Industries",132,910,15183314,45438000,"Maine","Maine",7
"1072","ENOW","Maine","York",2005,"Construction","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1073","ENOW","Maine","York",2005,"Living Resources","All Industries",16,49,1043478,2209000,"Maine","Maine",7
"1074","ENOW","Maine","York",2005,"Minerals","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1075","ENOW","Maine","York",2005,"Ship & Boat Building","All Industries",6,4208,346806110,366295000,"Maine","Maine",7
"1076","ENOW","Maine","York",2005,"Tourism & Recreation","All Industries",550,6116,120974148,287060000,"Maine","Maine",7
"1077","ENOW","Maine","York",2005,"Transportation","All Industries",NA,NA,NA,NA,"Maine","Maine",7
"1078","ENOW","Maine","York",2005,"All Ocean Sectors","All Industries",591,10373,468823737,650061000,"Maine","Maine",7
"1079","ENOW","Massachusetts","All Massachusetts counties",2015,"Construction","All Industries",97,2031,90267442,133333000,NA,"Massachusetts",NA
"1080","ENOW","Massachusetts","All Massachusetts counties",2015,"Living Resources","All Industries",553,4527,287880814,712375000,NA,"Massachusetts",NA
"1081","ENOW","Massachusetts","All Massachusetts counties",2015,"Minerals","All Industries",50,145,9731589,38979000,NA,"Massachusetts",NA
"1082","ENOW","Massachusetts","All Massachusetts counties",2015,"Ship & Boat Building","All Industries",39,480,22047481,22431000,NA,"Massachusetts",NA
"1083","ENOW","Massachusetts","All Massachusetts counties",2015,"Tourism & Recreation","All Industries",4540,73484,1768237403,3344836000,NA,"Massachusetts",NA
"1084","ENOW","Massachusetts","All Massachusetts counties",2015,"Transportation","All Industries",253,11768,1098825581,2345748000,NA,"Massachusetts",NA
"1085","ENOW","Massachusetts","All Massachusetts counties",2015,"All Ocean Sectors","All Industries",5532,92435,3276989341,6597703000,NA,"Massachusetts",NA
"1086","ENOW","Massachusetts","Barnstable",2015,"Construction","All Industries",7,41.5,3021802.5,4463500,NA,"Massachusetts-Gulf of Maine",4
"1087","ENOW","Massachusetts","Barnstable",2015,"Construction","All Industries",7,41.5,3021802.5,4463500,NA,"Massachusetts-Virginian",5
"1088","ENOW","Massachusetts","Barnstable",2015,"Living Resources","All Industries",36.5,89,2947190,6557000,NA,"Massachusetts-Gulf of Maine",4
"1089","ENOW","Massachusetts","Barnstable",2015,"Living Resources","All Industries",36.5,89,2947190,6557000,NA,"Massachusetts-Virginian",5
"1090","ENOW","Massachusetts","Barnstable",2015,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1091","ENOW","Massachusetts","Barnstable",2015,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1092","ENOW","Massachusetts","Barnstable",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1093","ENOW","Massachusetts","Barnstable",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1094","ENOW","Massachusetts","Barnstable",2015,"Tourism & Recreation","All Industries",611.5,7537.5,194035852.5,379691000,NA,"Massachusetts-Gulf of Maine",4
"1095","ENOW","Massachusetts","Barnstable",2015,"Tourism & Recreation","All Industries",611.5,7537.5,194035852.5,379691000,NA,"Massachusetts-Virginian",5
"1096","ENOW","Massachusetts","Barnstable",2015,"Transportation","All Industries",9.5,322,21703004,52269000,NA,"Massachusetts-Gulf of Maine",4
"1097","ENOW","Massachusetts","Barnstable",2015,"Transportation","All Industries",9.5,322,21703004,52269000,NA,"Massachusetts-Virginian",5
"1098","ENOW","Massachusetts","Barnstable",2015,"All Ocean Sectors","All Industries",669.5,7990,221708333.5,442980000,NA,"Massachusetts-Gulf of Maine",4
"1099","ENOW","Massachusetts","Barnstable",2015,"All Ocean Sectors","All Industries",669.5,7990,221708333.5,442980000,NA,"Massachusetts-Virginian",5
"1100","ENOW","Massachusetts","Bristol",2015,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1101","ENOW","Massachusetts","Bristol",2015,"Living Resources","All Industries",233,1103,113869186,364870000,NA,"Massachusetts-Virginian",5
"1102","ENOW","Massachusetts","Bristol",2015,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1103","ENOW","Massachusetts","Bristol",2015,"Ship & Boat Building","All Industries",13,277,12515504,12733000,NA,"Massachusetts-Virginian",5
"1104","ENOW","Massachusetts","Bristol",2015,"Tourism & Recreation","All Industries",202,3182,58514535,105866000,NA,"Massachusetts-Virginian",5
"1105","ENOW","Massachusetts","Bristol",2015,"Transportation","All Industries",38,1445,82439922,137719000,NA,"Massachusetts-Virginian",5
"1106","ENOW","Massachusetts","Bristol",2015,"All Ocean Sectors","All Industries",499,6007,267339147,621189000,NA,"Massachusetts-Virginian",5
"1107","ENOW","Massachusetts","Dukes",2015,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1108","ENOW","Massachusetts","Dukes",2015,"Living Resources","All Industries",9,55,2266473,3985000,NA,"Massachusetts-Virginian",5
"1109","ENOW","Massachusetts","Dukes",2015,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1110","ENOW","Massachusetts","Dukes",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1111","ENOW","Massachusetts","Dukes",2015,"Tourism & Recreation","All Industries",163,1625,53571705,104571000,NA,"Massachusetts-Virginian",5
"1112","ENOW","Massachusetts","Dukes",2015,"Transportation","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1113","ENOW","Massachusetts","Dukes",2015,"All Ocean Sectors","All Industries",179,1680,55838178,108556000,NA,"Massachusetts-Virginian",5
"1114","ENOW","Massachusetts","Essex",2015,"Construction","All Industries",13,81,5507752,8135000,NA,"Massachusetts-Gulf of Maine",4
"1115","ENOW","Massachusetts","Essex",2015,"Living Resources","All Industries",120,806,55110465,114299000,NA,"Massachusetts-Gulf of Maine",4
"1116","ENOW","Massachusetts","Essex",2015,"Minerals","All Industries",6,17,1261628,1904000,NA,"Massachusetts-Gulf of Maine",4
"1117","ENOW","Massachusetts","Essex",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1118","ENOW","Massachusetts","Essex",2015,"Tourism & Recreation","All Industries",1012,15709,309328488,539722000,NA,"Massachusetts-Gulf of Maine",4
"1119","ENOW","Massachusetts","Essex",2015,"Transportation","All Industries",28,258,18093023,37041000,NA,"Massachusetts-Gulf of Maine",4
"1120","ENOW","Massachusetts","Essex",2015,"All Ocean Sectors","All Industries",1188,16871,389300388,701101000,NA,"Massachusetts-Gulf of Maine",4
"1121","ENOW","Massachusetts","Middlesex",2015,"Construction","All Industries",17,115,10166667,15016000,NA,"Massachusetts-Gulf of Maine",4
"1122","ENOW","Massachusetts","Middlesex",2015,"Living Resources","All Industries",23,73,1793605,3154000,NA,"Massachusetts-Gulf of Maine",4
"1123","ENOW","Massachusetts","Middlesex",2015,"Minerals","All Industries",14,128,8469961,37075000,NA,"Massachusetts-Gulf of Maine",4
"1124","ENOW","Massachusetts","Middlesex",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1125","ENOW","Massachusetts","Middlesex",2015,"Tourism & Recreation","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1126","ENOW","Massachusetts","Middlesex",2015,"Transportation","All Industries",62,5538,639818798,1466643000,NA,"Massachusetts-Gulf of Maine",4
"1127","ENOW","Massachusetts","Middlesex",2015,"All Ocean Sectors","All Industries",117,5854,660248062,1521888000,NA,"Massachusetts-Gulf of Maine",4
"1128","ENOW","Massachusetts","Nantucket",2015,"Construction","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1129","ENOW","Massachusetts","Nantucket",2015,"Living Resources","All Industries",6,11,275194,483000,NA,"Massachusetts-Virginian",5
"1130","ENOW","Massachusetts","Nantucket",2015,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1131","ENOW","Massachusetts","Nantucket",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1132","ENOW","Massachusetts","Nantucket",2015,"Tourism & Recreation","All Industries",125,1525,56442829,109374000,NA,"Massachusetts-Virginian",5
"1133","ENOW","Massachusetts","Nantucket",2015,"Transportation","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1134","ENOW","Massachusetts","Nantucket",2015,"All Ocean Sectors","All Industries",132,1536,56718023,109857000,NA,"Massachusetts-Virginian",5
"1135","ENOW","Massachusetts","Norfolk",2015,"Construction","All Industries",17,1487,49329457,72864000,NA,"Massachusetts-Gulf of Maine",4
"1136","ENOW","Massachusetts","Norfolk",2015,"Living Resources","All Industries",11,126,3110465,5470000,NA,"Massachusetts-Gulf of Maine",4
"1137","ENOW","Massachusetts","Norfolk",2015,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1138","ENOW","Massachusetts","Norfolk",2015,"Ship & Boat Building","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1139","ENOW","Massachusetts","Norfolk",2015,"Tourism & Recreation","All Industries",398,7124,137586240,237329000,NA,"Massachusetts-Gulf of Maine",4
"1140","ENOW","Massachusetts","Norfolk",2015,"Transportation","All Industries",35,1553,89467054,166764000,NA,"Massachusetts-Gulf of Maine",4
"1141","ENOW","Massachusetts","Norfolk",2015,"All Ocean Sectors","All Industries",469,10290,279493217,482428000,NA,"Massachusetts-Gulf of Maine",4
"1142","ENOW","Massachusetts","Plymouth",2015,"Construction","All Industries",6,62.5,3532461,5218000,NA,"Massachusetts-Virginian",5
"1143","ENOW","Massachusetts","Plymouth",2015,"Construction","All Industries",6,62.5,3532461,5218000,NA,"Massachusetts-Gulf of Maine",4
"1144","ENOW","Massachusetts","Plymouth",2015,"Living Resources","All Industries",16.5,65,2805717,5765000,NA,"Massachusetts-Virginian",5
"1145","ENOW","Massachusetts","Plymouth",2015,"Living Resources","All Industries",16.5,65,2805717,5765000,NA,"Massachusetts-Gulf of Maine",4
"1146","ENOW","Massachusetts","Plymouth",2015,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Virginian",5
"1147","ENOW","Massachusetts","Plymouth",2015,"Minerals","All Industries",NA,NA,NA,NA,NA,"Massachusetts-Gulf of Maine",4
"1148","ENOW","Massachusetts","Plymouth",2015,"Ship & Boat Building","All Industries",3.5,15,648740.5,660000,NA,"Massachusetts-Virginian",5
"1149","ENOW","Massachusetts","Plymouth",2015,"Ship & Boat Building","All Industries",3.5,15,648740.5,660000,NA,"Massachusetts-Gulf of Maine",4
"1150","ENOW","Massachusetts","Plymouth",2015,"Tourism & Recreation","All Industries",279.5,4456.5,81530523.5,139133500,NA,"Massachusetts-Virginian",5
"1151","ENOW","Massachusetts","Plymouth",2015,"Tourism & Recreation","All Industries",279.5,4456.5,81530523.5,139133500,NA,"Massachusetts-Gulf of Maine",4
"1152","ENOW","Massachusetts","Plymouth",2015,"Transportation","All Industries",12,366,22608527,49445000,NA,"Massachusetts-Virginian",5
"1153","ENOW","Massachusetts","Plymouth",2015,"Transportation","All Industries",12,366,22608527,49445000,NA,"Massachusetts-Gulf of Maine",4
"1154","ENOW","Massachusetts","Plymouth",2015,"All Ocean Sectors","All Industries",322,4965,111126453.5,200221500,NA,"Massachusetts-Virginian",5
